Station,Year,Month,Day,Rain,RelHum,Tmax,Tmin
Kankan,2012,10,16,0,,33.5,22.6
Kankan,2012,10,17,0,,30.2,22
Kankan,2012,10,18,8.4,,31.8,21.4
Kankan,2012,10,19,0,,32,22
Kankan,2012,10,20,8.2,,33,20.5
Kankan,2012,10,21,26,,32,20
Kankan,2012,10,22,9.5,,32,20
Kankan,2012,10,23,0,,33,15
Kankan,2012,10,24,0,,34.5,16
Kankan,2012,10,25,0,,34.2,15.4
Kankan,2012,10,26,13,,33.6,11.7
Kankan,2012,10,27,5.4,,31,18.5
Kankan,2012,10,28,11,,32,21.3
Kankan,2012,10,29,0,,31.7,20
Kankan,2012,10,30,0,,34,21.7
Kankan,2012,10,31,0,,34,22
Kankan,2012,11,01,0,,34,19
Kankan,2012,11,02,0,,34.6,20.5
Kankan,2012,11,03,0,,33.3,20
Kankan,2012,11,04,0,,33.9,21.6
Kankan,2012,11,05,0,,34,20.3
Kankan,2012,11,06,33,,35.2,22
Kankan,2012,11,07,18.8,,33.3,19.6
Kankan,2012,11,08,0,,32,13.7
Kankan,2012,11,09,0,,33,20.6
Kankan,2012,11,10,0,,33.1,21.4
Kankan,2012,11,11,0,,33,22
Kankan,2012,11,12,0,,33,21
Kankan,2012,11,13,0,,33.8,21.6
Kankan,2012,11,14,0,,34.5,22.5
Kankan,2012,11,15,0,,32.3,23.6
Kankan,2012,11,16,0,,34.5,22
Kankan,2012,11,17,0,,35.5,21.2
Kankan,2012,11,18,0,,35.2,21.7
Kankan,2012,11,19,0,,34,22
Kankan,2012,11,20,0,,36,21.7
Kankan,2012,11,21,0,,35.5,20.5
Kankan,2012,11,22,0,,35.2,20
Kankan,2012,11,23,0,,35,21.1
Kankan,2012,11,24,0,,33,22
Kankan,2012,11,25,0,,35,21.3
Kankan,2012,11,26,0,,34.4,20
Kankan,2012,11,27,0,,35,21
Kankan,2012,11,28,0,,35,20.5
Kankan,2012,11,29,0,,36,20
Kankan,2012,11,30,0,,35,20
Kankan,2012,12,01,0,,30.9,21.8
Kankan,2012,12,02,0,,32.7,20.6
Kankan,2012,12,03,0,,33,18
Kankan,2012,12,04,0,,33,17.5
Kankan,2012,12,05,0,,31,19
Kankan,2012,12,06,0,,31,15.5
Kankan,2012,12,07,0,,31.5,15
Kankan,2012,12,08,0,,34.5,13.5
Kankan,2012,12,09,0,,36,13
Kankan,2012,12,10,0,,35.5,15
Kankan,2012,12,11,0,,36,14
Kankan,2012,12,12,0,,36,14.6
Kankan,2012,12,13,0,,35,15.6
Kankan,2012,12,14,0,,35.5,16.3
Kankan,2012,12,15,0,,33.5,18
Kankan,2012,12,16,0,,34.5,14.5
Kankan,2012,12,17,0,,33.5,15
Kankan,2012,12,18,0,,33.5,14.5
Kankan,2012,12,19,0,,34.5,16
Kankan,2012,12,20,0,,34,14
Kankan,2012,12,21,0,,34.3,12.5
Kankan,2012,12,22,0,,35.1,13
Kankan,2012,12,23,0,,35.9,13.8
Kankan,2012,12,24,0,,36.3,13.7
Kankan,2012,12,25,0,,35.8,13.5
Kankan,2012,12,26,0,,35.8,12.5
Kankan,2012,12,27,0,,34.5,13
Kankan,2012,12,28,0,,34.5,14.5
Kankan,2012,12,29,0,,33.6,13.9
Kankan,2012,12,30,0,,31,12.4
Kankan,2012,12,31,0,,32,10.6
Kankan,2013,01,01,0,,32,10.5
Kankan,2013,01,02,0,,33,11.5
Kankan,2013,01,03,0,,33.4,11
Kankan,2013,01,04,0,,34,12
Kankan,2013,01,05,0,,33.5,12
Kankan,2013,01,06,0,,33.4,10.7
Kankan,2013,01,07,0,,31.1,11.4
Kankan,2013,01,08,0,,33.8,12
Kankan,2013,01,09,0,,33.8,15
Kankan,2013,01,10,0,,34.4,15
Kankan,2013,01,11,0,,36,13.7
Kankan,2013,01,12,0,,36,13.6
Kankan,2013,01,13,0,,36.2,12.6
Kankan,2013,01,14,0,,36.2,11.5
Kankan,2013,01,15,0,,36,13.6
Kankan,2013,01,16,0,,35,14.4
Kankan,2013,01,17,0,,35,13.2
Kankan,2013,01,18,0,,35.5,13.2
Kankan,2013,01,19,0,,35.5,14
Kankan,2013,01,20,0,,36,15
Kankan,2013,01,21,0,,36,14.4
Kankan,2013,01,22,0,,35,15.7
Kankan,2013,01,23,0,,36,15.5
Kankan,2013,01,24,0,,36.5,15.7
Kankan,2013,01,25,0,,36.5,17.5
Kankan,2013,01,26,0,,36.5,19.5
Kankan,2013,01,27,0,,36,18.8
Kankan,2013,01,28,0,,35.1,20.5
Kankan,2013,01,29,0,,35.1,19.2
Kankan,2013,01,30,0,,36,17.6
Kankan,2013,01,31,0,,37.1,15.2
Kankan,2013,02,01,0,,35.2,20
Kankan,2013,02,02,0,,34.4,16
Kankan,2013,02,03,0,,35.5,15
Kankan,2013,02,04,0,,35.8,15.6
Kankan,2013,02,05,0,,35.8,17.3
Kankan,2013,02,06,0,,36.5,15.4
Kankan,2013,02,07,0,,37.7,15
Kankan,2013,02,08,0,,37,16.2
Kankan,2013,02,09,0,,38.2,16.5
Kankan,2013,02,10,0,,39,16
Kankan,2013,02,11,0,,37,15.5
Kankan,2013,02,12,0,,38.5,16.5
Kankan,2013,02,13,0,,39,16.5
Kankan,2013,02,14,0,,38.5,11
Kankan,2013,02,15,0,,39,16
Kankan,2013,02,16,0,,38.6,14.1
Kankan,2013,02,17,0,,38,21.5
Kankan,2013,02,18,0,,37.8,19.2
Kankan,2013,02,19,0,,38.4,20.6
Kankan,2013,02,20,0,,37.8,18.9
Kankan,2013,02,21,0,,38,18
Kankan,2013,02,22,0,,38.5,18
Kankan,2013,02,23,0,,39,20
Kankan,2013,02,24,0,,39,18.6
Kankan,2013,02,25,0,,40.1,19.8
Kankan,2013,02,26,0,,39.6,20.6
Kankan,2013,02,27,0,,40.1,25.7
Kankan,2013,02,28,0,,39,23.5
Kankan,2013,03,01,0,,41.5,23.5
Kankan,2013,03,02,0,,41,24.5
Kankan,2013,03,03,0,,40,23.5
Kankan,2013,03,04,0,,40.4,22.6
Kankan,2013,03,05,0,,39.3,24.6
Kankan,2013,03,06,0,,40.9,24.2
Kankan,2013,03,07,0,,41,24.5
Kankan,2013,03,08,0,,41,25
Kankan,2013,03,09,0,,41,24.8
Kankan,2013,03,10,0,,38,24.5
Kankan,2013,03,11,0,,39.9,26.2
Kankan,2013,03,12,0,,37.4,26.1
Kankan,2013,03,13,0,,38.1,26
Kankan,2013,03,14,0,,37.5,20
Kankan,2013,03,15,0,,,25
Kankan,2013,03,16,0,,38.1,24.5
Kankan,2013,03,17,0,,40,23
Kankan,2013,03,18,0,,39.6,22.4
Kankan,2013,03,19,0,,37.1,25.6
Kankan,2013,03,20,0,,39.8,27.3
Kankan,2013,03,21,0,,40,25.3
Kankan,2013,03,22,0,,38.1,24.5
Kankan,2013,03,23,0,,39,25.3
Kankan,2013,03,24,7.5,,38.8,22.5
Kankan,2013,03,25,0,,38.9,25.1
Kankan,2013,03,26,0,,36.4,23.4
Kankan,2013,03,27,0,,39.2,25.1
Kankan,2013,03,28,0,,38.4,24
Kankan,2013,03,29,0,,38.2,22.6
Kankan,2013,03,30,0,,40,26
Kankan,2013,03,31,0,,40,22
Kankan,2013,04,01,0,,39.8,25.2
Kankan,2013,04,02,0,,39.4,25.3
Kankan,2013,04,03,0,,33,26.5
Kankan,2013,04,04,0,,38.5,25.8
Kankan,2013,04,05,0,,38.4,26.5
Kankan,2013,04,06,0,,32.2,24.4
Kankan,2013,04,07,0,,38.4,24.6
Kankan,2013,04,08,0,,39.5,26.4
Kankan,2013,04,09,0,,39.6,26.2
Kankan,2013,04,10,0,,39.2,26.2
Kankan,2013,04,11,0,,40.1,26.2
Kankan,2013,04,12,0,,38.1,26
Kankan,2013,04,13,1.3,,33.5,21
Kankan,2013,04,14,0,,38.5,24.4
Kankan,2013,04,15,3.1,,37.8,23.4
Kankan,2013,04,16,0,,39.2,24
Kankan,2013,04,17,0,,37.5,24.7
Kankan,2013,04,18,0,,39,23.7
Kankan,2013,04,19,0,,38.5,24.2
Kankan,2013,04,20,0,,38.8,24.6
Kankan,2013,04,21,0,,39,26
Kankan,2013,04,22,0,,37,26.5
Kankan,2013,04,23,0,,39,25
Kankan,2013,04,24,0,,38,24.6
Kankan,2013,04,25,0,,37.5,25
Kankan,2013,04,26,0,,39.1,23.5
Kankan,2013,04,27,0,,37.4,24.5
Kankan,2013,04,28,0,,39,25.1
Kankan,2013,04,29,0,,40,25.5
Kankan,2013,04,30,0,,,25
Kankan,2013,05,01,7.3,,39,26.5
Kankan,2013,05,02,0,,37.4,22.4
Kankan,2013,05,03,0,,36.5,25
Kankan,2013,05,04,0.4,,31.1,18.5
Kankan,2013,05,05,0,,38.1,23.1
Kankan,2013,05,06,0,,38,25.5
Kankan,2013,05,07,0,,,25
Kankan,2013,05,08,2.9,,39,25.5
Kankan,2013,05,09,0,,37.2,23
Kankan,2013,05,10,0,,37.2,24.5
Kankan,2013,05,11,0,,37,23.5
Kankan,2013,05,12,0,,37.5,22
Kankan,2013,05,13,0,,39,22
Kankan,2013,05,14,32.6,,37,24
Kankan,2013,05,15,7.7,,35.5,21
Kankan,2013,05,16,0,,31.5,23
Kankan,2013,05,17,0,,32.5,24
Kankan,2013,05,18,0,,32.5,24
Kankan,2013,05,19,0,,35.5,22.8
Kankan,2013,05,20,0,,37.3,22.9
Kankan,2013,05,21,7.6,,34.5,22.7
Kankan,2013,05,22,0,,35.3,21.4
Kankan,2013,05,23,0,,34,23.2
Kankan,2013,05,24,0,,37.5,25.5
Kankan,2013,05,25,1,,34.1,20.9
Kankan,2013,05,26,0,,33,23.1
Kankan,2013,05,27,29,,29.5,19.6
Kankan,2013,05,28,0,,31.8,20.9
Kankan,2013,05,29,0,,33.8,23.9
Kankan,2013,05,30,0,,34.2,24
Kankan,2013,05,31,8,,33.6,22.1
Kankan,2013,06,01,0,,32,24.2
Kankan,2013,06,02,11.7,,27.5,18.2
Kankan,2013,06,03,0,,33.5,20.7
Kankan,2013,06,04,0,,33.1,22.7
Kankan,2013,06,05,0,,32.4,22.6
Kankan,2013,06,06,0,,34.5,21.1
Kankan,2013,06,07,0,,33.8,20.5
Kankan,2013,06,08,2.9,,34.1,23.3
Kankan,2013,06,09,0,,,21
Kankan,2013,06,10,0,,34,20.1
Kankan,2013,06,11,0,,34.4,22.1
Kankan,2013,06,12,0,,34.5,24.2
Kankan,2013,06,13,17.9,,35.5,23.1
Kankan,2013,06,14,9.2,,30.8,19.6
Kankan,2013,06,15,9.7,,32.9,
Kankan,2013,06,16,0,,34,20.5
Kankan,2013,06,17,0,,33.9,19.4
Kankan,2013,06,18,10.7,,29.4,15.6
Kankan,2013,06,19,0,,30.1,21.2
Kankan,2013,06,20,0,,32.5,21.6
Kankan,2013,06,21,5.1,,33.5,14
Kankan,2013,06,22,0,,32.1,20.1
Kankan,2013,06,23,0,,33.2,19.5
Kankan,2013,06,24,0,,32.3,23.5
Kankan,2013,06,25,0,,32.6,23.6
Kankan,2013,06,26,21,,30.4,15.4
Kankan,2013,06,27,19.2,,30.5,21.3
Kankan,2013,06,28,0,,29.8,19
Kankan,2013,06,29,0,,31,17
Kankan,2013,06,30,5.8,,27.6,22.5
Kankan,2013,07,01,0,,29,20.4
Kankan,2013,07,02,0,,31.5,21.2
Kankan,2013,07,03,0.2,,33,21
Kankan,2013,07,04,0,,33.1,21
Kankan,2013,07,05,9.3,,30.5,21.5
Kankan,2013,07,06,0,,31.5,21
Kankan,2013,07,07,0,,32.1,20
Kankan,2013,07,08,16,,32.1,20
Kankan,2013,07,09,2.1,,31,21.3
Kankan,2013,07,10,2.8,,31,20.4
Kankan,2013,07,11,0,,31.5,21.2
Kankan,2013,07,12,0,,31.5,22
Kankan,2013,07,13,9.5,,32,21.5
Kankan,2013,07,14,18.2,,32,
Kankan,2013,07,15,2.1,,32,
Kankan,2013,07,16,10.6,,31,21
Kankan,2013,07,17,9.4,,32.4,20.5
Kankan,2013,07,18,0,,32.5,
Kankan,2013,07,19,0,,33,
Kankan,2013,07,20,5.3,,32.5,
Kankan,2013,07,21,0,,31.2,22.2
Kankan,2013,07,22,14.6,,31.2,20
Kankan,2013,07,23,0,,31.5,21
Kankan,2013,07,24,0,,33,
Kankan,2013,07,25,0,,33,
Kankan,2013,07,26,0,,31.5,20
Kankan,2013,07,27,0,,31.5,19
Kankan,2013,07,28,0,,32.4,
Kankan,2013,07,29,22.8,,32.4,19
Kankan,2013,07,30,0,,31,20
Kankan,2013,07,31,35.3,,31,22
Kankan,2013,08,01,0,,30.2,20.5
Kankan,2013,08,02,0,,31.2,21.2
Kankan,2013,08,03,0,,31.1,21.9
Kankan,2013,08,04,0.5,,32.2,22
Kankan,2013,08,05,1.8,,31.5,22.5
Kankan,2013,08,06,1.4,,30.1,21.1
Kankan,2013,08,07,39.4,,30.8,19.1
Kankan,2013,08,08,81.4,,26,11
Kankan,2013,08,09,0,,30,19.5
Kankan,2013,08,10,0,,30.5,21.5
Kankan,2013,08,11,16.7,,30.5,
Kankan,2013,08,12,48.7,,29.2,11.1
Kankan,2013,08,13,38.5,,28.8,17.6
Kankan,2013,08,14,0,,31,19
Kankan,2013,08,15,0.6,,32,22
Kankan,2013,08,16,44,,32.5,21
Kankan,2013,08,17,9.8,,28,20
Kankan,2013,08,18,0,,28,21
Kankan,2013,08,19,0,,30.6,20.6
Kankan,2013,08,20,44.7,,31.9,19.6
Kankan,2013,08,21,25.1,,28.7,19.8
Kankan,2013,08,22,0.2,,28,18.6
Kankan,2013,08,23,0.1,,31.2,21.9
Kankan,2013,08,24,0.5,,32,22
Kankan,2013,08,25,2.3,,32,21
Kankan,2013,08,26,0,,32.2,19.9
Kankan,2013,08,27,12.2,,31.9,21.4
Kankan,2013,08,28,3,,27.7,20.6
Kankan,2013,08,29,82.7,,30,20.5
Kankan,2013,08,30,3.3,,30.5,15.5
Kankan,2013,08,31,0,,29.5,15
Kankan,2013,09,01,0.2,,31,20
Kankan,2013,09,02,4,,30.8,20.7
Kankan,2013,09,03,9.6,,31.2,21.8
Kankan,2013,09,04,81.3,,30.5,12.9
Kankan,2013,09,05,52.3,,29.5,21
Kankan,2013,09,06,2,,30.3,20.3
Kankan,2013,09,07,24.5,,31,21.3
Kankan,2013,09,08,1,,31,21
Kankan,2013,09,09,16.9,,31.9,21.5
Kankan,2013,09,10,0,,30.1,12.1
Kankan,2013,09,11,13.7,,32.6,22.2
Kankan,2013,09,12,2,,28.1,19.4
Kankan,2013,09,13,7.5,,30.1,21
Kankan,2013,09,14,0,,30.6,21
Kankan,2013,09,15,0,,,
Kankan,2013,09,16,0,,,22.6
Kankan,2013,09,17,0,,32.3,21.4
Kankan,2013,09,18,0,,33.8,22.9
Kankan,2013,09,19,18.3,,33.4,23
Kankan,2013,09,20,23.8,,31.8,17.6
Kankan,2013,09,21,1.1,,31.9,20.5
Kankan,2013,09,22,0,,32.5,22
Kankan,2013,09,23,0,,32.9,22.4
Kankan,2013,09,24,11.5,,33.4,23.9
Kankan,2013,09,25,10.9,,31.6,16.4
Kankan,2013,09,26,1.1,,29,14.6
Kankan,2013,09,27,13.9,,28.8,11.5
Kankan,2013,09,28,7.1,,32.5,19.5
Kankan,2013,09,29,0,,30.5,20.5
Kankan,2013,09,30,0,,33,19.2
Kankan,2013,10,01,0,,30.5,20
Kankan,2013,10,02,12.8,,32.1,19.5
Kankan,2013,10,03,1.4,,31.8,16
Kankan,2013,10,04,0,,31.5,22.7
Kankan,2013,10,05,0,,32,21.5
Kankan,2013,10,06,0,,33,21
Kankan,2013,10,07,0,,32.5,19.9
Kankan,2013,10,08,0,,33.5,21.2
Kankan,2013,10,09,4.2,,31.2,19.6
Kankan,2013,10,10,0.9,,29.5,19.7
Kankan,2013,10,11,0.4,,31.5,21.2
Kankan,2013,10,12,0,,33.7,21
Kankan,2013,10,13,7.8,,35.3,20
Kankan,2013,10,14,0,,34,18.9
Kankan,2013,10,15,0,,33.6,20.9
Kankan,2013,10,16,15.6,,32.6,16.1
Kankan,2013,10,17,4.6,,31.5,21.2
Kankan,2013,10,18,0.6,,33,21.4
Kankan,2013,10,19,0,,33.1,22.4
Kankan,2013,10,20,0.7,,34.5,22
Kankan,2013,10,21,21,,33.2,17.6
Kankan,2013,10,22,0,,32.8,20.9
Kankan,2013,10,23,0,,33.6,21.3
Kankan,2013,10,24,13.6,,33.5,16
Kankan,2013,10,25,0,,33.1,20.5
Kankan,2013,10,26,1.1,,31,20.5
Kankan,2013,10,27,0,,,
Kankan,2013,10,28,9,,31.6,21.7
Kankan,2013,10,29,0,,33.2,22.3
Kankan,2013,10,30,0,,32.6,22.1
Kankan,2013,10,31,0,,31.5,22
Kankan,2013,11,01,0,,33.5,22
Kankan,2013,11,02,0,,32.9,21.3
Kankan,2013,11,03,0,,32.5,21
Kankan,2013,11,04,0,,34,20.4
Kankan,2013,11,05,0,,34.1,18.8
Kankan,2013,11,06,0,,34.1,17.6
Kankan,2013,11,07,0,,33.9,16.5
Kankan,2013,11,08,0,,34.4,17
Kankan,2013,11,09,0,,35,18.6
Kankan,2013,11,10,0,,35.5,20
Kankan,2013,11,11,0,,35.6,20.5
Kankan,2013,11,12,0,,35.1,20.9
Kankan,2013,11,13,0,,34.9,21.2
Kankan,2013,11,14,0,,35.5,20
Kankan,2013,11,15,0,,34.5,17.1
Kankan,2013,11,16,0,,34,18
Kankan,2013,11,17,0,,35.5,20.5
Kankan,2013,11,18,0,,35.5,16.5
Kankan,2013,11,19,0,,34.6,19
Kankan,2013,11,20,0,,,18.1
Kankan,2013,11,21,0,,34.5,19.5
Kankan,2013,11,22,0,,,18.2
Kankan,2013,11,23,0,,35.8,17.5
Kankan,2013,11,24,0,,36,18
Kankan,2013,11,25,0,,36,16.9
Kankan,2013,11,26,0,,36.1,17.9
Kankan,2013,11,27,0,,36,20.1
Kankan,2013,11,28,0,,35.9,21.3
Kankan,2013,11,29,0,,37.8,21.3
Kankan,2013,11,30,0,,35.5,19.5
Kankan,2013,12,01,0,,36.5,17.5
Kankan,2013,12,02,0,,36.6,17.7
Kankan,2013,12,03,0,,36.1,17.1
Kankan,2013,12,04,0,,36.7,16.9
Kankan,2013,12,05,0,,36.7,18
Kankan,2013,12,06,0,,36.7,14.2
Kankan,2013,12,07,0,,36,13.5
Kankan,2013,12,08,0,,34.5,14.5
Kankan,2013,12,09,0,,34.5,12.9
Kankan,2013,12,10,0,,34.5,13.9
Kankan,2013,12,11,0,,34.5,14.3
Kankan,2013,12,12,0,,34.5,14.6
Kankan,2013,12,13,0,,34.2,15.4
Kankan,2013,12,14,0,,37.8,14
Kankan,2013,12,15,0,,35.3,21
Kankan,2013,12,16,0,,35.3,20.1
Kankan,2013,12,17,0,,33.1,19
Kankan,2013,12,18,0,,33.1,17.6
Kankan,2013,12,19,0,,31.2,12.2
Kankan,2013,12,20,0,,32.9,11.3
Kankan,2013,12,21,0,,32.9,12.6
Kankan,2013,12,22,0,,32.2,11.6
Kankan,2013,12,23,0,,32.2,12.6
Kankan,2013,12,24,0,,32.7,13
Kankan,2013,12,25,0,,32.7,14.6
Kankan,2013,12,26,0,,35.4,13.9
Kankan,2013,12,27,0,,36.1,13.7
Kankan,2013,12,28,0,,36.1,14.7
Kankan,2013,12,29,0,,36.1,15.9
Kankan,2013,12,30,0,,36.3,15.7
Kankan,2013,12,31,0,,36.3,19.4
Kankan,2014,01,01,0,,34.5,16.5
Kankan,2014,01,02,0,,35.4,16.1
Kankan,2014,01,03,0,,35.6,16.7
Kankan,2014,01,04,0,,35.1,14.7
Kankan,2014,01,05,0,,33.3,15.2
Kankan,2014,01,06,0,,34,14.6
Kankan,2014,01,07,0,,33.4,14.3
Kankan,2014,01,08,0,,34.9,14.6
Kankan,2014,01,09,0,,35,16.2
Kankan,2014,01,10,0,,35.1,16.2
Kankan,2014,01,11,0,,35.9,18.9
Kankan,2014,01,12,0,,36.8,18.2
Kankan,2014,01,13,0,,35.8,16
Kankan,2014,01,14,0,,36.7,14.4
Kankan,2014,01,15,0,,36.1,14.9
Kankan,2014,01,16,0,,36.6,14.9
Kankan,2014,01,17,6,,35.1,21.9
Kankan,2014,01,18,0.1,,33.5,17.9
Kankan,2014,01,19,0,,33,21.8
Kankan,2014,01,20,0,,35.7,22.4
Kankan,2014,01,21,0,,33.9,20.3
Kankan,2014,01,22,0,,35.2,20.6
Kankan,2014,01,23,0,,35.1,19.7
Kankan,2014,01,24,0,,35.1,23.1
Kankan,2014,01,25,0,,37.1,22.7
Kankan,2014,01,26,0,,36.2,22
Kankan,2014,01,27,0,,36.7,18.4
Kankan,2014,01,28,0,,37.4,16.4
Kankan,2014,01,29,0,,36.9,17.4
Kankan,2014,01,30,0,,36.4,23.3
Kankan,2014,01,31,0,,33.8,17.3
Kankan,2014,02,01,0,,32.8,18
Kankan,2014,02,02,0,,33.2,15.1
Kankan,2014,02,03,0,,34,15
Kankan,2014,02,04,0,,35.1,15
Kankan,2014,02,05,0,,35.9,15.8
Kankan,2014,02,06,0,,37,16.3
Kankan,2014,02,07,0,,37.5,19.4
Kankan,2014,02,08,0,,37.7,21.7
Kankan,2014,02,09,0,,37.1,20
Kankan,2014,02,10,0,,37.5,28
Kankan,2014,02,11,0,,37,18.5
Kankan,2014,02,12,0,,37.5,16.5
Kankan,2014,02,13,0,,37,15.6
Kankan,2014,02,14,0,,37.5,17.7
Kankan,2014,02,15,0,,37.6,17.6
Kankan,2014,02,16,0,,35.4,16.5
Kankan,2014,02,17,0,,34,23.4
Kankan,2014,02,18,0,,35.5,24
Kankan,2014,02,19,0,,35.5,20.2
Kankan,2014,02,20,0,,36.3,19
Kankan,2014,02,21,0,,36.3,21.5
Kankan,2014,02,22,0,,37.1,18.5
Kankan,2014,02,23,0,,38,19.5
Kankan,2014,02,24,0,,38.7,20
Kankan,2014,02,25,0,,38.4,19.5
Kankan,2014,02,26,0,,38,20
Kankan,2014,02,27,0,,37.1,19
Kankan,2014,02,28,0,,33.7,21
Kankan,2014,03,01,0,,33.7,19
Kankan,2014,03,02,0,,35,16
Kankan,2014,03,03,0,,36.7,15.1
Kankan,2014,03,04,0,,38.1,18
Kankan,2014,03,05,0,,37.5,19.2
Kankan,2014,03,06,0,,38,21.7
Kankan,2014,03,07,0,,37.6,21.3
Kankan,2014,03,08,0,,38.2,24.2
Kankan,2014,03,09,0,,39.2,23.6
Kankan,2014,03,10,0,,38.8,24
Kankan,2014,03,11,0,,39,24.5
Kankan,2014,03,12,0,,38.8,24.5
Kankan,2014,03,13,0,,38.1,21.6
Kankan,2014,03,14,0,,39.5,21.2
Kankan,2014,03,15,0,,39.5,25.1
Kankan,2014,03,16,0,,39.5,23
Kankan,2014,03,17,0,,39.1,22.6
Kankan,2014,03,18,0,,39.5,22
Kankan,2014,03,19,0,,39,23.6
Kankan,2014,03,20,0,,40,25
Kankan,2014,03,21,0,,38,26
Kankan,2014,03,22,0,,39.3,24.2
Kankan,2014,03,23,0,,38.7,22.5
Kankan,2014,03,24,0,,38.3,25.6
Kankan,2014,03,25,0,,38.1,26.5
Kankan,2014,03,26,0,,31.3,25
Kankan,2014,03,27,0,,37.5,24.5
Kankan,2014,03,28,0,,38,24
Kankan,2014,03,29,0,,39.5,25.5
Kankan,2014,03,30,0,,39.8,24
Kankan,2014,03,31,0,,38,25.4
Kankan,2014,04,01,0,,,
Kankan,2014,04,02,0,,,
Kankan,2014,04,03,0,,,
Kankan,2014,04,04,0,,,
Kankan,2014,04,05,0,,,
Kankan,2014,04,06,0,,,
Kankan,2014,04,07,0,,,
Kankan,2014,04,08,0,,,
Kankan,2014,04,09,0,,,
Kankan,2014,04,10,0,,,
Kankan,2014,04,11,0,,,
Kankan,2014,04,12,0,,,
Kankan,2014,04,13,0,,,
Kankan,2014,04,14,0,,,
Kankan,2014,04,15,0,,,
Kankan,2014,04,16,0,,,
Kankan,2014,04,17,0,,,
Kankan,2014,04,18,0,,,
Kankan,2014,04,19,0,,,
Kankan,2014,04,20,0,,,
Kankan,2014,04,21,0,,,
Kankan,2014,04,22,0,,,
Kankan,2014,04,23,0,,,
Kankan,2014,04,24,0,,,
Kankan,2014,04,25,0,,,
Kankan,2014,04,26,0,,,
Kankan,2014,04,27,0,,,
Kankan,2014,04,28,3,,,
Kankan,2014,04,29,0.8,,,
Kankan,2014,04,30,0,,,
Kankan,2014,05,01,0,,,
Kankan,2014,05,02,0,,,
Kankan,2014,05,03,4.1,,,
Kankan,2014,05,04,3.2,,,
Kankan,2014,05,05,0,,,
Kankan,2014,05,06,0,,,
Kankan,2014,05,07,0,,,
Kankan,2014,05,08,0,,,
Kankan,2014,05,09,0,,,
Kankan,2014,05,10,1.6,,,
Kankan,2014,05,11,0.1,,,
Kankan,2014,05,12,0.6,,,
Kankan,2014,05,13,14.2,,,
Kankan,2014,05,14,0,,,
Kankan,2014,05,15,1.6,,,
Kankan,2014,05,16,0,,,
Kankan,2014,05,17,1.1,,,
Kankan,2014,05,18,15.8,,,
Kankan,2014,05,19,0,,,
Kankan,2014,05,20,5.5,,,
Kankan,2014,05,21,0,,,
Kankan,2014,05,22,0,,,
Kankan,2014,05,23,4.8,,,
Kankan,2014,05,24,0,,,
Kankan,2014,05,25,0,,,
Kankan,2014,05,26,0,,,
Kankan,2014,05,27,0,,,
Kankan,2014,05,28,0,,,
Kankan,2014,05,29,6.8,,,
Kankan,2014,05,30,8.6,,,
Kankan,2014,05,31,25.5,,,
Kankan,2014,06,01,18.1,,,
Kankan,2014,06,02,0.2,,,
Kankan,2014,06,03,0,,,
Kankan,2014,06,04,0,,,
Kankan,2014,06,05,0,,,
Kankan,2014,06,06,0,,,
Kankan,2014,06,07,0,,,
Kankan,2014,06,08,0,,,
Kankan,2014,06,09,28.4,,,
Kankan,2014,06,10,0,,,
Kankan,2014,06,11,0,,,
Kankan,2014,06,12,13.5,,,
Kankan,2014,06,13,1.1,,,
Kankan,2014,06,14,0,,,
Kankan,2014,06,15,0,,,
Kankan,2014,06,16,7.8,,,
Kankan,2014,06,17,26.2,,,
Kankan,2014,06,18,0,,,
Kankan,2014,06,19,0,,,
Kankan,2014,06,20,0,,,
Kankan,2014,06,21,0,,,
Kankan,2014,06,22,4.3,,,
Kankan,2014,06,23,0,,,
Kankan,2014,06,24,7,,,
Kankan,2014,06,25,0,,,
Kankan,2014,06,26,6.7,,,
Kankan,2014,06,27,0,,,
Kankan,2014,06,28,0,,,
Kankan,2014,06,29,0,,,
Kankan,2014,06,30,0,,,
Kankan,2014,07,01,0,,,
Kankan,2014,07,02,31,,,
Kankan,2014,07,03,0.6,,,
Kankan,2014,07,04,0.3,,,
Kankan,2014,07,05,0,,,
Kankan,2014,07,06,0,,,
Kankan,2014,07,07,20.3,,,
Kankan,2014,07,08,0,,,
Kankan,2014,07,09,0,,,
Kankan,2014,07,10,15.7,,,
Kankan,2014,07,11,0.1,,,
Kankan,2014,07,12,0,,,
Kankan,2014,07,13,18.1,,,
Kankan,2014,07,14,11.6,,,
Kankan,2014,07,15,0,,,
Kankan,2014,07,16,0,,,
Kankan,2014,07,17,20.8,,,
Kankan,2014,07,18,0,,,
Kankan,2014,07,19,1.5,,,
Kankan,2014,07,20,0,,,
Kankan,2014,07,21,0,,,
Kankan,2014,07,22,8.4,,,
Kankan,2014,07,23,0,,,
Kankan,2014,07,24,0.2,,,
Kankan,2014,07,25,5.1,,,
Kankan,2014,07,26,0,,,
Kankan,2014,07,27,0,,,
Kankan,2014,07,28,0,,,
Kankan,2014,07,29,0,,,
Kankan,2014,07,30,2,,,
Kankan,2014,07,31,24.2,,,
Kankan,2014,09,01,40.2,,,
Kankan,2014,09,02,11.9,,,
Kankan,2014,09,03,1.4,,,
Kankan,2014,09,04,0,,,
